age;job;marital;education;housing;loan;contact;month;day_of_week;campaign;previous;poutcome;cons,price,idx;cons,conf,idx;y
33;9;1;5;1;0;1;2;3;1;0;1;93,994;-36,4;0
57;9;1;5;1;0;0;2;1;2;0;1;92,893;-46,2;0
29;7;2;6;0;0;1;2;5;5;0;1;93,994;-36,4;0
33;0;0;6;0;0;0;5;4;1;0;1;93,444;-36,1;0
40;0;0;5;1;1;0;5;5;4;0;1;93,444;-36,1;0
27;0;2;2;1;1;0;4;2;2;0;1;93,918;-42,7;0
41;4;1;6;0;0;1;2;5;6;0;1;93,994;-36,4;0
58;5;1;0;1;0;0;4;3;1;0;1;93,918;-42,7;0
28;1;1;2;0;1;1;2;1;1;0;1;93,994;-36,4;0
55;0;0;3;1;0;0;5;2;2;3;2;94,027;-38,3;1
54;6;1;6;0;0;0;7;4;3;0;1;94,601;-49,5;0
56;4;0;6;0;0;0;8;3;3;0;1;93,2;-42;0
56;10;0;3;1;0;0;8;5;1;1;0;93,2;-42;0
40;9;1;3;1;0;0;8;3;1;0;1;93,2;-42;0
49;4;1;6;0;0;0;4;1;4;0;1;93,918;-42,7;0
30;0;2;6;0;0;0;5;1;4;0;1;93,444;-36,1;0
29;8;2;5;0;0;1;8;5;2;0;1;93,2;-42;0
31;0;2;6;0;1;0;5;4;1;0;1;93,444;-36,1;0
30;0;1;3;0;0;0;2;3;1;1;0;92,893;-46,2;0
34;0;0;6;1;0;0;5;1;4;0;1;93,444;-36,1;0
44;2;0;0;0;0;0;4;5;2;0;1;93,918;-42,7;0
32;9;2;6;0;0;0;2;5;1;0;1;92,893;-46,2;0
38;3;0;6;0;0;0;8;3;2;0;1;94,767;-50,8;1
37;6;1;6;1;0;0;8;5;2;0;1;93,2;-42;0
29;9;1;6;0;0;0;4;4;23;0;1;93,918;-42,7;0
30;0;2;6;1;0;0;5;1;12;0;1;93,444;-36,1;0
54;4;1;6;1;0;0;1;4;1;0;1;93,075;-47,1;0
43;1;1;2;1;1;0;4;2;2;0;1;93,918;-42,7;0
33;0;1;6;0;0;1;2;3;5;0;1;93,994;-36,4;0
32;0;2;6;1;0;0;5;5;1;0;1;93,444;-36,1;0
57;5;1;5;1;0;0;8;4;6;0;1;94,767;-50,8;0
29;0;1;6;1;0;0;5;5;2;0;1;93,444;-36,1;0
48;1;1;2;1;0;0;2;2;1;3;2;93,876;-40;1
30;1;1;2;1;1;0;2;1;1;0;1;92,893;-46,2;0
45;0;1;6;1;0;0;6;5;1;2;0;92,379;-29,8;0
42;1;1;1;1;0;0;2;4;1;0;1;92,893;-46,2;0
31;0;2;3;0;0;0;4;3;2;0;1;93,918;-42,7;0
58;0;1;6;1;0;1;7;1;1;0;1;94,601;-49,5;0
32;7;1;3;0;1;0;1;5;2;0;1;93,075;-47,1;0
31;10;1;6;0;0;0;5;3;3;0;1;93,444;-36,1;0
53;1;1;0;0;0;0;8;1;1;0;1;93,2;-42;0
53;0;1;2;0;0;1;2;3;1;0;1;93,994;-36,4;0
32;3;1;6;1;1;0;5;3;1;0;1;93,444;-36,1;0
43;10;1;2;1;0;1;2;4;2;0;1;93,994;-36,4;0
44;3;1;0;0;0;1;3;4;2;0;1;94,465;-41,8;0
45;1;1;3;0;0;0;5;4;3;0;1;93,444;-36,1;0
30;6;1;6;1;0;1;4;4;10;0;1;93,918;-42,7;0
31;9;1;5;0;0;0;4;4;1;0;1;93,918;-42,7;1
27;0;2;3;0;0;0;4;1;2;0;1;93,918;-42,7;1
38;9;1;5;1;1;0;8;3;3;0;1;93,2;-42;0
37;0;2;6;0;1;0;2;1;1;1;0;92,893;-46,2;0
60;9;0;5;1;0;1;2;3;6;0;1;93,994;-36,4;0
50;9;0;5;0;0;0;5;1;2;0;1;93,444;-36,1;0
34;0;2;3;0;0;0;4;3;1;0;1;93,918;-42,7;0
45;0;1;1;0;1;0;4;5;2;0;1;93,918;-42,7;0
39;7;2;5;1;0;0;2;4;1;1;0;92,893;-46,2;0
36;1;1;1;0;0;1;2;4;1;0;1;93,994;-36,4;0
34;4;1;3;1;0;0;4;2;3;0;1;93,918;-42,7;1
31;1;0;3;1;0;0;2;3;1;1;0;92,893;-46,2;1
27;8;2;6;1;0;1;2;1;1;0;1;93,994;-36,4;0
35;1;1;1;1;0;1;2;1;1;0;1;93,994;-36,4;0
50;9;1;6;0;0;0;4;5;1;0;1;93,918;-42,7;0
53;4;1;6;1;0;0;8;2;2;0;1;93,2;-42;0
27;1;1;0;1;0;0;2;4;2;0;1;92,893;-46,2;0
57;3;1;6;0;0;0;4;3;1;0;1;93,918;-42,7;0
59;9;1;1;0;0;1;2;4;16;0;1;93,994;-36,4;0
49;3;1;5;0;0;1;2;4;1;0;1;93,994;-36,4;0
32;4;1;3;0;1;0;8;1;2;0;1;93,2;-42;0
34;10;1;2;1;0;0;2;4;4;0;1;92,893;-46,2;0
25;6;2;6;0;0;1;2;3;2;0;1;93,994;-36,4;0
45;1;1;2;1;1;1;2;3;1;0;1;93,994;-36,4;0
34;1;1;1;0;0;1;3;5;1;0;1;94,465;-41,8;0
29;0;2;6;0;0;1;3;4;2;0;1;92,963;-40,8;0
29;9;2;5;1;0;0;8;4;1;0;1;93,2;-42;0
39;3;1;0;0;0;0;5;4;1;0;1;93,444;-36,1;0
40;0;0;3;1;0;0;2;5;1;0;1;92,893;-46,2;0
27;7;2;6;1;0;0;0;1;1;1;2;93,369;-34,8;1
55;10;1;2;1;0;0;7;2;1;0;1;92,431;-26,9;0
32;7;1;3;0;0;0;5;3;1;0;1;93,444;-36,1;0
54;0;1;5;1;0;0;5;3;4;0;1;93,444;-36,1;0
39;10;1;6;1;0;0;8;1;1;1;0;93,2;-42;0
43;9;0;5;0;0;1;2;4;1;0;1;93,994;-36,4;0
41;1;0;0;1;0;1;3;3;1;0;1;94,465;-41,8;0
26;0;1;3;0;1;0;8;3;1;1;0;92,649;-30,1;0
52;9;1;5;1;1;0;5;3;3;0;1;93,444;-36,1;0
44;0;1;6;0;0;0;5;3;2;1;2;92,201;-31,4;0
38;1;1;2;0;0;0;8;3;3;0;1;93,2;-42;0
44;0;1;6;0;0;0;8;5;2;0;1;93,2;-42;0
27;0;2;1;1;0;1;2;5;4;0;1;92,893;-46,2;0
28;4;1;6;0;0;1;3;3;2;0;1;94,465;-41,8;1
47;3;1;6;1;0;0;5;1;2;0;1;92,201;-31,4;1
34;7;1;3;1;0;0;4;1;6;0;1;93,918;-42,7;0
55;1;0;0;1;1;0;2;1;1;1;0;92,893;-46,2;0
34;1;1;2;1;0;1;2;1;1;0;1;93,994;-36,4;0
25;0;2;6;0;0;1;5;2;3;0;1;92,201;-31,4;0
31;9;2;5;1;0;0;5;2;1;0;1;93,444;-36,1;0
35;0;1;3;1;0;0;4;5;1;0;1;93,918;-42,7;0
50;4;1;6;0;0;0;6;4;4;3;0;94,199;-37,5;0
22;1;2;2;0;0;0;4;5;1;0;1;93,918;-42,7;0
35;1;1;0;0;0;1;2;3;1;0;1;93,994;-36,4;0
34;9;1;5;1;0;0;8;3;2;0;1;93,2;-42;0
50;1;1;0;1;1;1;8;2;3;0;1;93,2;-42;0
25;8;2;3;1;0;0;4;2;1;1;0;92,469;-33,6;0
51;2;0;6;1;0;1;2;1;1;1;0;92,893;-46,2;0
32;8;2;3;1;0;1;2;2;1;0;1;93,994;-36,4;0
59;4;1;6;1;0;0;9;4;3;1;2;92,713;-33;0
37;1;1;2;0;0;0;2;3;1;0;1;92,893;-46,2;0
40;1;1;0;0;0;0;8;2;1;1;0;93,2;-42;0
26;9;2;5;1;0;1;3;3;1;0;1;94,465;-41,8;0
32;0;1;3;0;0;0;2;4;1;0;1;92,893;-46,2;0
33;4;2;6;1;1;0;1;3;1;0;1;93,075;-47,1;1
35;6;1;0;0;0;1;3;4;1;0;1;94,465;-41,8;0
32;8;2;6;1;0;1;3;3;12;0;1;94,465;-41,8;0
35;0;1;3;0;0;0;4;1;3;0;1;93,918;-42,7;0
31;9;2;6;1;0;0;8;1;1;0;1;93,2;-42;1
38;1;1;2;0;0;1;3;5;3;0;1;94,465;-41,8;1
30;8;2;3;0;0;0;5;2;3;1;0;94,027;-38,3;1
32;7;1;3;1;0;1;2;3;2;0;1;92,893;-46,2;1
44;1;1;2;0;0;0;2;4;3;0;1;92,893;-46,2;0
35;0;2;6;1;0;0;4;1;8;0;1;93,918;-42,7;0
48;1;1;2;0;0;1;3;4;4;0;1;94,465;-41,8;0
52;5;1;6;0;0;0;8;3;1;1;0;93,2;-42;0
41;1;1;2;1;1;0;2;5;1;0;1;92,893;-46,2;0
65;3;1;0;0;0;0;3;1;2;0;1;92,963;-40,8;0
43;7;0;3;0;0;0;4;1;2;0;1;93,918;-42,7;0
40;1;1;5;0;1;0;8;1;1;1;0;93,2;-42;0
30;0;1;6;0;0;0;4;5;1;0;1;93,918;-42,7;0
66;5;0;3;0;0;0;4;3;1;1;0;94,215;-40,3;0
44;7;2;3;0;0;1;3;1;1;0;1;94,055;-39,8;0
35;0;1;3;1;1;1;3;1;1;0;1;94,465;-41,8;0
57;4;1;6;0;0;0;5;3;2;0;1;93,444;-36,1;0
26;1;2;1;0;0;1;3;3;2;0;1;94,465;-41,8;0
39;10;1;6;1;0;1;3;4;1;0;1;94,465;-41,8;0
35;9;2;5;1;0;0;8;4;2;1;0;92,649;-30,1;1
42;3;1;6;0;0;0;8;1;4;1;0;93,2;-42;0
36;0;2;6;0;0;0;7;3;1;1;0;92,431;-26,9;0
46;0;2;6;0;1;0;2;1;1;0;1;92,893;-46,2;0
35;6;1;6;1;0;0;4;1;3;0;1;93,918;-42,7;0
24;0;2;3;1;0;0;4;3;4;0;1;93,918;-42,7;0
50;9;1;6;1;0;0;5;1;5;0;1;93,444;-36,1;0
36;0;2;6;0;0;0;4;4;6;0;1;93,918;-42,7;0
39;9;2;5;0;0;1;4;4;1;0;1;93,918;-42,7;0
57;1;1;0;1;0;0;4;1;3;0;1;93,918;-42,7;0
42;1;1;0;0;0;1;3;2;4;0;1;94,465;-41,8;0
31;1;2;6;0;0;0;4;5;3;0;1;93,918;-42,7;0
25;1;1;0;0;0;0;2;5;2;0;1;92,893;-46,2;0
58;1;1;0;1;0;1;4;4;6;0;1;93,918;-42,7;0
33;6;1;6;0;0;1;2;2;5;0;1;93,994;-36,4;0
41;4;1;6;0;0;1;2;1;2;0;1;93,994;-36,4;0
49;1;0;1;0;0;0;8;3;1;0;1;93,2;-42;0
44;1;1;2;1;0;1;2;1;4;0;1;93,994;-36,4;0
52;7;1;6;0;0;1;3;1;1;0;1;94,465;-41,8;0
26;1;1;2;0;0;0;2;3;2;2;0;92,893;-46,2;0
43;0;1;3;0;0;0;2;3;2;0;1;92,893;-46,2;0
43;9;1;6;1;0;0;5;1;4;0;1;93,444;-36,1;0
26;3;1;0;1;0;0;4;1;2;0;1;93,918;-42,7;0
34;1;1;1;1;0;0;2;2;1;1;0;92,893;-46,2;0
24;7;2;3;0;0;1;2;1;2;0;1;93,994;-36,4;0
33;6;2;6;0;0;1;2;5;1;0;1;93,994;-36,4;0
31;1;1;0;0;0;1;2;1;2;0;1;93,994;-36,4;0
32;0;0;6;1;0;0;4;4;1;0;1;93,918;-42,7;0
26;0;2;6;0;0;1;4;3;5;0;1;93,918;-42,7;0
56;5;1;0;0;0;1;2;3;2;0;1;93,994;-36,4;0
38;1;1;1;0;0;1;2;4;9;0;1;93,994;-36,4;0
37;0;1;3;1;0;1;8;5;1;0;1;92,649;-30,1;0
22;1;2;2;1;1;0;4;1;1;0;1;93,918;-42,7;1
50;1;1;2;0;0;1;3;2;6;0;1;94,465;-41,8;0
34;1;1;2;0;0;1;2;3;1;0;1;93,994;-36,4;0
35;9;2;6;1;0;0;2;1;2;0;1;92,893;-46,2;0
25;0;1;3;0;0;0;4;3;1;0;1;93,918;-42,7;0
39;1;2;0;0;0;0;2;4;1;0;1;92,893;-46,2;0
52;9;1;5;1;1;0;6;1;1;1;0;92,379;-29,8;1
48;9;1;6;0;0;0;5;5;1;0;1;93,444;-36,1;0
44;1;2;2;1;0;0;1;5;3;2;0;93,075;-47,1;0
30;9;2;5;1;0;0;5;3;2;0;1;93,444;-36,1;0
32;4;1;3;0;0;1;3;2;1;0;1;94,465;-41,8;0
52;10;1;6;0;0;0;8;5;1;1;0;93,2;-42;0
44;1;2;5;0;0;0;7;2;2;0;1;92,431;-26,9;0
29;0;2;6;1;1;0;5;4;3;1;2;92,201;-31,4;1
41;0;1;6;0;0;0;5;3;5;0;1;93,444;-36,1;0
26;9;1;3;1;0;1;2;5;2;0;1;93,994;-36,4;0
32;0;2;6;1;0;0;5;5;1;0;1;93,444;-36,1;0
31;0;2;6;1;0;0;5;2;2;0;1;93,444;-36,1;0
29;0;2;2;1;0;1;2;3;1;0;1;93,994;-36,4;0
58;1;1;0;1;0;1;2;4;3;0;1;93,994;-36,4;0
23;1;2;5;1;0;0;2;5;3;1;0;92,893;-46,2;0
50;9;1;5;1;0;1;2;5;2;0;1;93,994;-36,4;1
29;0;1;6;1;0;0;2;1;1;0;1;92,893;-46,2;1
31;0;2;6;1;1;0;5;4;3;0;1;93,444;-36,1;0
48;3;1;0;0;0;0;5;1;1;0;1;93,444;-36,1;0
24;9;0;5;0;0;0;1;5;1;1;0;93,075;-47,1;0
35;9;1;3;0;0;1;2;3;3;0;1;93,994;-36,4;0
42;9;1;6;0;0;1;3;2;1;0;1;94,465;-41,8;0
37;0;1;3;0;0;0;2;1;3;0;1;92,893;-46,2;0
33;0;1;6;1;0;0;5;2;3;0;1;93,444;-36,1;0
58;4;1;6;0;0;0;5;1;2;0;1;93,444;-36,1;0
54;5;1;2;1;0;0;4;4;1;0;1;93,918;-42,7;0
54;9;1;5;1;0;0;8;2;2;0;1;93,2;-42;0
39;9;2;5;0;0;0;5;1;1;0;1;93,444;-36,1;0
48;0;1;2;0;0;1;2;4;3;0;1;93,994;-36,4;0
34;1;0;0;0;0;0;1;5;5;0;1;93,075;-47,1;0
28;1;2;2;0;0;0;2;3;3;0;1;92,893;-46,2;0
30;0;2;3;0;0;0;5;5;1;0;1;93,444;-36,1;0
59;5;1;5;1;0;1;3;2;8;0;1;94,465;-41,8;0
29;0;2;3;1;0;0;4;5;2;0;1;93,918;-42,7;0
25;0;1;3;0;0;1;2;5;1;0;1;93,994;-36,4;0
47;0;0;3;1;0;0;6;2;1;1;0;92,379;-29,8;0
32;0;1;6;0;1;0;5;2;3;0;1;93,444;-36,1;0
30;1;1;1;0;0;1;3;2;1;0;1;94,465;-41,8;0
24;9;2;6;0;0;0;7;3;1;0;1;92,431;-26,9;0
58;2;1;3;0;0;0;6;1;1;2;0;94,199;-37,5;0
44;4;1;6;0;0;1;2;3;2;0;1;93,994;-36,4;0
36;0;1;6;1;1;0;6;2;2;0;1;92,379;-29,8;0
33;6;0;2;1;0;1;2;2;1;0;1;93,994;-36,4;0
31;1;2;3;0;0;0;4;1;6;0;1;93,918;-42,7;0
38;0;2;6;1;0;1;3;2;1;0;1;94,465;-41,8;1
35;4;1;6;1;0;0;5;4;4;0;1;93,444;-36,1;0
29;1;1;2;0;0;0;2;5;2;0;1;92,893;-46,2;0
58;4;1;6;1;0;0;4;1;1;0;1;93,918;-42,7;0
43;1;1;0;1;0;1;2;2;3;0;1;93,994;-36,4;0
53;4;1;6;1;0;1;2;2;1;0;1;93,994;-36,4;0
38;2;1;2;1;0;0;4;5;3;0;1;93,918;-42,7;0
36;9;2;5;0;0;0;4;4;4;0;1;93,918;-42,7;0
56;5;1;5;0;0;0;5;2;2;0;1;93,444;-36,1;0
32;0;1;6;0;0;1;2;4;2;0;1;93,994;-36,4;0
48;1;1;2;1;0;1;5;5;2;0;1;93,444;-36,1;0
31;9;1;6;0;0;1;8;1;4;0;1;92,649;-30,1;0
50;6;1;0;1;0;0;5;1;1;0;1;93,444;-36,1;0
38;7;1;3;1;0;1;3;1;7;0;1;94,465;-41,8;0
34;0;2;6;0;0;1;3;4;16;0;1;94,465;-41,8;0
41;1;1;0;1;0;0;2;2;1;2;0;92,893;-46,2;0
51;4;1;6;1;0;0;5;4;1;0;1;93,444;-36,1;0
26;0;2;3;0;0;1;2;5;2;0;1;93,994;-36,4;1
34;0;2;6;0;0;0;6;5;3;2;2;92,379;-29,8;1
41;9;1;6;1;1;0;1;4;1;0;1;93,075;-47,1;0
26;1;1;2;1;0;1;3;3;1;0;1;94,465;-41,8;0
32;1;1;1;1;0;0;2;3;1;0;1;92,893;-46,2;1
49;1;1;1;0;1;0;2;2;1;0;1;92,893;-46,2;0
39;9;1;3;0;0;0;5;1;2;0;1;93,444;-36,1;0
52;5;0;5;0;0;0;4;2;2;0;1;93,918;-42,7;0
57;6;1;6;0;1;0;4;4;2;0;1;93,918;-42,7;1
38;3;1;6;0;0;1;3;1;5;0;1;94,465;-41,8;0
31;0;1;3;0;0;0;2;4;2;1;0;92,893;-46,2;0
57;1;1;0;0;0;0;4;5;3;0;1;93,918;-42,7;0
32;0;1;3;1;0;0;4;3;1;0;1;93,918;-42,7;0
31;1;1;2;1;0;1;2;2;2;0;1;93,994;-36,4;0
32;2;1;3;1;0;0;8;4;1;0;1;93,2;-42;0
58;1;1;0;1;0;1;3;5;2;0;1;94,465;-41,8;1
44;0;1;6;1;0;1;3;4;1;0;1;94,465;-41,8;0
47;0;1;1;1;0;0;1;4;2;1;0;93,075;-47,1;0
44;4;1;1;1;1;0;0;4;1;0;1;92,843;-50;0
39;0;1;3;0;0;0;8;3;1;0;1;93,2;-42;0
38;9;1;5;1;1;0;0;4;2;0;1;92,843;-50;1
59;1;1;0;0;0;1;2;1;1;0;1;93,994;-36,4;0
49;4;0;6;1;1;0;5;2;1;0;1;92,201;-31,4;0
51;0;1;6;0;0;1;3;1;3;0;1;92,963;-40,8;0
55;10;1;6;1;0;0;8;4;2;0;1;93,2;-42;0
49;9;0;3;1;0;0;4;4;1;0;1;93,918;-42,7;0
44;0;1;0;1;0;0;5;2;1;0;1;93,444;-36,1;0
29;1;2;3;1;1;0;2;3;1;0;1;92,893;-46,2;0
49;9;1;5;0;0;1;3;4;1;0;1;94,465;-41,8;0
45;0;0;2;0;0;0;2;4;3;0;1;92,893;-46,2;0
39;1;1;2;0;0;1;8;4;2;1;0;93,2;-42;0
35;1;1;2;0;0;1;2;3;2;0;1;93,994;-36,4;0
30;7;2;3;0;0;0;2;1;2;0;1;92,893;-46,2;0
26;4;2;6;1;0;0;4;3;1;0;1;93,918;-42,7;0
37;9;2;5;1;0;0;8;5;1;1;0;93,2;-42;0
29;6;1;1;1;0;1;2;2;1;0;1;93,994;-36,4;0
54;1;1;0;0;0;0;2;1;1;0;1;92,893;-46,2;0
35;9;1;6;0;0;0;5;5;3;0;1;92,201;-31,4;0
41;9;2;5;1;0;0;2;2;2;1;0;92,893;-46,2;0
31;9;1;5;0;0;1;2;5;2;0;1;93,994;-36,4;0
30;0;1;6;0;0;0;5;1;7;0;1;93,444;-36,1;0
43;9;1;5;1;0;0;8;2;3;1;0;93,2;-42;0
31;1;1;5;0;0;1;3;2;8;0;1;94,465;-41,8;0
33;0;2;6;1;0;1;7;4;3;2;2;92,431;-26,9;1
30;4;0;6;0;1;1;2;5;4;0;1;93,994;-36,4;0
47;0;2;6;0;0;0;5;4;1;0;1;93,444;-36,1;0
32;7;1;5;1;0;0;2;2;3;1;0;92,893;-46,2;0
49;4;1;6;1;0;1;4;1;12;0;1;93,918;-42,7;0
41;9;1;3;1;0;1;3;5;24;0;1;94,465;-41,8;0
60;1;1;5;0;0;1;2;2;3;0;1;93,994;-36,4;0
42;7;1;3;1;0;0;1;1;1;0;1;93,075;-47,1;0
39;7;1;3;1;0;0;2;4;2;3;2;93,876;-40;1
29;1;1;1;1;0;0;2;4;4;0;1;92,893;-46,2;0
40;1;2;5;1;0;0;4;4;1;0;1;93,918;-42,7;0
30;7;1;3;0;0;1;2;5;2;0;1;93,994;-36,4;0
38;0;1;3;0;0;0;2;3;1;0;1;92,893;-46,2;0
37;0;1;3;0;0;1;2;2;2;0;1;93,994;-36,4;0
60;1;0;0;0;0;0;4;3;3;0;1;93,918;-42,7;0
26;1;2;2;1;0;0;4;1;2;0;1;93,918;-42,7;0
37;4;1;6;0;0;1;3;4;1;0;1;94,465;-41,8;0
56;7;1;3;0;1;1;2;5;3;0;1;93,994;-36,4;0
44;9;1;3;1;1;0;5;5;2;0;1;93,444;-36,1;0
46;0;1;3;0;0;0;2;5;2;1;0;92,893;-46,2;0
59;0;1;6;0;0;1;7;2;1;0;1;93,798;-40,4;1
52;7;1;3;1;0;0;5;2;5;0;1;93,444;-36,1;0
40;9;0;5;0;0;0;5;2;4;0;1;93,444;-36,1;0
44;7;1;3;1;0;1;3;5;3;0;1;94,465;-41,8;0
35;4;1;6;1;0;0;8;1;1;0;1;93,2;-42;0
33;9;1;5;0;0;0;5;5;3;0;1;93,444;-36,1;0
38;1;1;0;1;0;0;2;4;2;0;1;92,893;-46,2;0
53;2;1;0;1;1;0;1;2;2;0;1;93,749;-34,6;1
56;10;0;3;1;0;1;2;3;1;0;1;93,994;-36,4;0
48;1;1;3;1;0;0;5;3;6;0;1;93,444;-36,1;0
45;0;0;3;1;0;0;4;5;2;0;1;93,918;-42,7;0
56;0;1;6;0;0;1;2;5;4;0;1;93,994;-36,4;0
48;4;1;6;1;0;0;7;3;1;1;0;92,431;-26,9;1
62;0;1;3;0;0;1;0;1;2;0;1;92,843;-50;1
24;7;2;3;0;0;0;4;4;3;0;1;93,918;-42,7;1
33;0;2;3;0;0;0;7;1;1;0;1;92,431;-26,9;0
49;9;0;5;1;0;0;0;2;2;1;0;93,369;-34,8;0
54;3;1;5;0;0;1;7;1;2;0;1;92,431;-26,9;0
57;9;0;6;0;1;1;3;2;1;0;1;94,465;-41,8;0
31;0;2;3;0;0;0;8;5;1;0;1;93,2;-42;0
51;0;1;6;1;0;0;4;4;1;0;1;93,918;-42,7;0
35;0;2;0;0;0;1;2;1;3;0;1;93,994;-36,4;0
50;9;2;6;1;0;1;1;5;1;0;1;93,749;-34,6;1
30;0;2;6;1;0;0;5;5;1;2;0;92,201;-31,4;0
30;1;1;2;1;0;0;4;1;2;0;1;93,918;-42,7;0
32;1;1;1;0;0;1;2;3;3;1;0;92,893;-46,2;0
45;1;2;3;1;0;0;2;1;7;0;1;92,893;-46,2;0
46;0;0;3;1;0;0;3;1;1;0;1;92,963;-40,8;1
48;1;1;0;0;0;1;3;1;4;0;1;94,465;-41,8;0
31;2;2;6;0;0;0;8;4;3;0;1;93,2;-42;0
40;9;1;6;1;1;0;2;5;2;0;1;92,893;-46,2;0
42;9;1;5;0;0;0;2;1;1;0;1;92,893;-46,2;1
57;0;0;6;0;0;1;8;3;1;0;1;93,2;-42;0
47;9;1;5;0;0;1;2;5;6;0;1;93,994;-36,4;0
36;9;1;6;1;1;0;2;1;1;0;1;92,893;-46,2;0
53;7;1;3;0;0;1;2;3;1;0;1;93,994;-36,4;0
58;6;1;2;0;0;0;5;2;2;0;1;93,444;-36,1;0
35;0;2;6;1;0;0;2;4;1;1;0;92,893;-46,2;0
34;1;1;2;1;0;1;3;4;4;0;1;94,465;-41,8;0
41;0;1;1;0;0;0;1;5;2;1;0;93,075;-47,1;1
30;9;2;5;1;0;0;5;3;3;0;1;93,444;-36,1;0
37;7;2;3;1;0;1;2;2;9;0;1;93,994;-36,4;0
53;7;1;2;1;0;1;4;2;2;0;1;93,918;-42,7;0
28;0;2;6;1;0;0;2;5;4;1;0;92,893;-46,2;0
29;2;2;6;0;0;1;3;3;1;0;1;94,465;-41,8;0
44;0;1;6;1;0;0;8;5;4;0;1;93,2;-42;0
56;5;1;3;1;1;0;4;5;2;0;1;92,469;-33,6;1
31;7;2;3;0;0;0;4;4;35;0;1;93,918;-42,7;0
40;1;2;2;1;0;1;3;1;3;0;1;94,465;-41,8;0
47;1;1;3;1;1;1;2;5;6;1;2;92,893;-46,2;0
37;4;2;6;0;0;0;2;2;1;1;0;92,893;-46,2;0
57;5;1;6;1;0;1;2;2;1;0;1;93,994;-36,4;0
37;1;2;5;0;0;0;5;3;3;0;1;93,444;-36,1;0
52;6;2;0;1;0;1;2;4;1;0;1;93,994;-36,4;0
34;0;2;6;0;1;0;5;5;3;0;1;93,444;-36,1;0
43;7;1;3;0;1;1;2;2;1;0;1;93,994;-36,4;0
49;0;1;6;0;0;0;8;2;1;1;0;93,2;-42;0
25;0;2;3;1;0;1;3;3;3;0;1;94,465;-41,8;0
38;7;1;3;0;1;0;4;4;1;0;1;93,918;-42,7;0
40;10;0;3;0;1;1;3;4;1;0;1;94,465;-41,8;0
31;9;2;6;0;0;0;8;2;1;1;0;93,2;-42;0
29;9;1;5;0;0;1;2;2;1;0;1;93,994;-36,4;0
57;0;1;6;1;0;0;4;4;10;0;1;93,918;-42,7;0
38;4;1;6;0;0;0;2;5;1;0;1;92,893;-46,2;0
48;0;2;6;1;0;0;8;3;2;0;1;93,2;-42;0
32;0;2;6;0;0;0;5;3;1;0;1;93,444;-36,1;1
30;6;1;6;1;0;1;6;1;2;0;1;92,379;-29,8;0
52;5;0;0;1;1;1;3;4;2;0;1;94,465;-41,8;0
34;7;0;3;0;0;0;2;5;1;0;1;92,893;-46,2;0
60;1;1;0;1;0;0;8;2;2;1;2;94,767;-50,8;0
37;9;1;5;0;0;1;3;4;1;0;1;94,465;-41,8;0
47;9;0;3;1;0;0;5;3;5;0;1;93,444;-36,1;0
28;0;1;6;1;0;0;5;1;3;1;0;94,027;-38,3;0
61;0;1;6;1;0;0;3;3;2;0;1;92,963;-40,8;1
33;0;1;6;1;0;0;2;2;1;1;0;92,893;-46,2;1
36;9;1;5;0;0;1;3;3;9;0;1;94,465;-41,8;0
53;7;1;2;1;0;1;3;5;4;0;1;94,465;-41,8;0
31;6;1;6;1;1;1;3;1;1;0;1;94,465;-41,8;0
44;4;0;2;1;0;1;3;1;2;0;1;94,465;-41,8;0
37;1;1;2;1;0;0;2;4;1;0;1;92,893;-46,2;0
32;9;2;6;1;1;0;5;3;2;0;1;93,444;-36,1;0
44;1;1;3;1;0;1;2;1;3;0;1;93,994;-36,4;0
29;4;2;6;1;0;0;2;5;2;1;0;92,893;-46,2;0
48;5;1;0;0;1;0;4;1;2;0;1;93,918;-42,7;0
33;7;2;6;1;0;0;7;1;2;2;2;94,601;-49,5;1
38;1;1;1;1;0;1;3;2;1;0;1;94,465;-41,8;0
41;1;1;0;0;0;0;1;1;3;0;1;93,075;-47,1;0
57;3;1;0;1;0;1;4;4;3;0;1;93,918;-42,7;0
35;1;1;2;0;0;1;3;5;3;0;1;94,465;-41,8;0
34;1;1;2;1;0;0;1;5;1;0;1;93,075;-47,1;0
50;2;1;2;1;0;1;3;5;2;0;1;94,465;-41,8;0
49;4;1;6;0;0;0;1;4;1;1;0;93,075;-47,1;0
28;1;1;2;0;0;0;2;3;1;0;1;92,893;-46,2;0
52;0;1;5;1;1;0;4;2;2;1;2;94,215;-40,3;0
35;0;2;5;1;0;1;2;2;4;0;1;93,994;-36,4;0
65;9;1;5;0;0;0;6;4;1;0;1;94,199;-37,5;0
26;1;1;2;1;0;0;1;4;3;0;1;93,075;-47,1;0
56;1;0;2;1;1;0;4;1;3;0;1;93,918;-42,7;0
39;3;1;2;1;0;0;8;5;4;0;1;93,2;-42;0
23;0;2;3;1;0;0;4;1;3;0;1;93,918;-42,7;0
32;0;2;6;0;0;0;5;4;2;0;1;93,444;-36,1;0
35;0;2;6;1;0;0;5;4;1;0;1;92,201;-31,4;0
50;4;1;6;0;0;0;4;4;1;0;1;93,918;-42,7;0
58;5;0;6;1;0;1;2;1;4;0;1;93,994;-36,4;0
37;1;0;5;1;0;0;8;4;1;0;1;93,2;-42;0
